source_file,requirement_text,label,reasons
2005 - clarus low.pdf,F155B2 The CAS shall enable administrators to manage quality checking rules.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CAS Comment Criticality F-161 The Clarus system shall be able to implement quality checking rules for specific environmental situations.,0,
2005 - clarus low.pdf,H F161B1 The CAS shall be able to configure quality checking rules for specific environmental situations.,0,
2005 - clarus low.pdf,F-163 The Clarus system shall be able to implement quality checking rules specific to observation locations.,0,
2005 - clarus low.pdf,H F163B1 The CAS shall be able to configure quality checking rules specific to observation locations.,0,
2005 - clarus low.pdf,F-171 The Clarus system shall be able to base its quality checking process on historical environmental data.,0,
2005 - clarus low.pdf,"Inferred from ConOps §3.5.1.4 QChS, CAS H F171B1 The CAS shall be able to configure historical environmental data to be used by quality checking processes.",0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CAS Comment Criticality F-175 The Clarus system shall be able to use multiple algorithms for its quality checking process.,0,
2005 - clarus low.pdf,M F175B1 The CAS shall be able to configure multiple algorithms to be used in the quality checking process.,0,
2005 - clarus low.pdf,F-213 The Clarus system shall allow access to new surface transportation-related environmental data.,1,"vague_term,incomplete"
2005 - clarus low.pdf,L F213B1 The CAS shall be configurable to allow new observation types to be implemented as they become available.,1,vague_term
2005 - clarus low.pdf,F-806 The Clarus system shall enable administrators to manage security groups.,0,
2005 - clarus low.pdf,H F806B1 The CAS system shall enable administrators to manage security group members.,0,
2005 - clarus low.pdf,F806B2 The CAS shall have an administrator security group.,0,
2005 - clarus low.pdf,F806B3 The CAS shall have a quality manager security group.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CAS Comment Criticality F-811 The Clarus system shall be able to restrict environmental data publication based on source.,0,
2005 - clarus low.pdf,H F811B1 The CAS shall be able to record data sharing restrictions.,0,
2005 - clarus low.pdf,F-901 The Clarus system shall record statistics about its operation.,0,
2005 - clarus low.pdf,OCS CAS H F901B1 The CAS shall record statistics about the system operation.,0,
2005 - clarus low.pdf,F-905 The Clarus system shall log data transactions.,0,
2005 - clarus low.pdf,"MHI CS, QEDS, EMS, QChS, CAS, SS, DOG H F905B1 The CAS shall log data transactions.",0,
2005 - clarus low.pdf,"H-120 The Clarus system shall acquire, process, and disseminate environmental metadata.",0,
2005 - clarus low.pdf,H120B1 The CAS shall manage contributor metadata.,0,
2005 - clarus low.pdf,H120B2 The CAS shall manage collector metadata.,0,
2005 - clarus low.pdf,H120B3 The CAS shall manage quality checking schedules.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CAS Comment Criticality H120B4 The CAS shall manage environmental data collection schedules.,0,
2005 - clarus low.pdf,H120B5 The CAS shall manage ESS metadata.,0,
2005 - clarus low.pdf,Task Force I-032 The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.,0,
2005 - clarus low.pdf,"MHI CAS, CAUI Changed from “The Clarus system shall manage system user privileges according to the Clarus data sharing agreements.” H I-032B1 The CAS shall manage data sharing rules based on contributor data sharing agreements.",0,
2005 - clarus low.pdf,"ID Requirement Source Allocation - CAUI Comment Criticality F-100 The Clarus system shall collect, quality check, and disseminate environmental data.",0,
2005 - clarus low.pdf,H F-100C1 The CAUI shall be able to initiate CS on demand.,0,
2005 - clarus low.pdf,F-111 The Clarus system shall provide environmental data quality flags.,0,
2005 - clarus low.pdf,"OCS QChS, CAUI, QEDC H F-111C1 The CAUI shall enable a quality manager to apply manual flags to a set of observations from an individual ESS.",0,
2005 - clarus low.pdf,F-111C2 The CAUI shall enable a quality manager to apply manual flags to a set of observations.,0,
2005 - clarus low.pdf,F-111C3 The CAUI shall enable a quality manager to apply manual flags to a set of observations over a fixed time range.,0,
2005 - clarus low.pdf,F-111C4 The CAUI shall enable a quality manager to apply manual flags to a set of observations over a time range with an open ended future time.,0,
2005 - clarus low.pdf,F-141 The Clarus system shall allow human quality checks of environmental data.,1,vague_term
2005 - clarus low.pdf,"OCS CAUI, QChS Changed from “The Clarus system shall allow human intervention to override automatically applied quality assessment.” M Clarus Weather System Design Detailed System Requirements Specification 04037-rq301srs0100 Page 34 Copyright © 2005 Mixon/Hill, Inc.",1,vague_term
2005 - clarus low.pdf,ID Requirement Source Allocation - CAUI Comment Criticality F-141C1 The CAUI shall allow a quality manager to apply a manual quality flag to environmental data.,1,vague_term
2005 - clarus low.pdf,F-141C3 The CAUI shall allow manual quality flags to be entered.,1,vague_term
2005 - clarus low.pdf,F-155 The Clarus system shall be able to implement quality checking rules specific to each environmental parameter.,0,
2005 - clarus low.pdf,"ConOps §3.5.1.4 QChS, CAS, CAUI H F-155C1 The CAUI shall enable quality checking rules to be configured specific to each environmental parameter.",0,
2005 - clarus low.pdf,F-806 The Clarus system shall enable administrators to manage security groups.,0,
2005 - clarus low.pdf,"MHI CAS, CAUI H F-806C1 The CAUI shall enable administrators to manage security group members.",0,
2005 - clarus low.pdf,"H-120 The Clarus system shall acquire, process, and disseminate environmental metadata.",0,
2005 - clarus low.pdf,H120C1 The CAUI shall enable administrators to acquire environmental metadata.,0,
2005 - clarus low.pdf,H120C2 The CAUI shall enable administrators to manage environmental metadata.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CAUI Comment Criticality I-031 The Clarus system shall provide a user interface for administration.,0,
2005 - clarus low.pdf,MHI CAUI H I-031C1 The CAUI shall enable administrators to manage contributor metadata.,0,
2005 - clarus low.pdf,I-031C2 The CAUI shall enable administrators to manage collector metadata.,0,
2005 - clarus low.pdf,I-031C3 The CAUI shall enable administrators to manage quality checking schedules.,0,
2005 - clarus low.pdf,I-031C4 The CAUI shall enable administrators to manage environmental data collection schedules.,0,
2005 - clarus low.pdf,I-032 The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.,0,
2005 - clarus low.pdf,"MHI CAS, CAUI Changed from “The Clarus system shall manage system user privileges according to the Clarus data sharing agreements.” H I-032C1 The CAUI shall enable administrators to manage contributor data sharing agreements.",0,
2005 - clarus low.pdf,I-032C2 The CAUI shall enable administrators to assign system privileges.,0,
2005 - clarus low.pdf,"The Collector Services shall receive environmental data, convert the environmental data into a standard format, and store the environmental data in the Qualified Environmental Data Cache.",0,
2005 - clarus low.pdf,"ID Requirement Source Allocation - CS Comment Criticality F-100 The Clarus system shall collect, quality check, and disseminate environmental data.",0,
2005 - clarus low.pdf,H F-100D1 CS shall collect environmental data based on its configured schedule.,0,
2005 - clarus low.pdf,F-100D2 CS shall be able to transform extracted environmental data into the internal storage format.,0,
2005 - clarus low.pdf,F-100D3 CS shall be able to store transformed environmental data in the QEDC.,0,
2005 - clarus low.pdf,F-100D4 CS shall be able to convert observation units into the Clarus standard unit specification.,0,
2005 - clarus low.pdf,F-100D5 CS shall be able to be initiated on a schedule.,0,
2005 - clarus low.pdf,F-100D6 CS shall be able to be initiated on demand.,0,
2005 - clarus low.pdf,F-200 The Clarus system shall be able to detect data submission errors.,0,
2005 - clarus low.pdf,MHI CS H F-200D1 CS shall log when a data submission error occurs.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CS Comment Criticality F-201 The Clarus system shall be able to access in-situ environmental observations from data collectors.,0,
2005 - clarus low.pdf,H F-201D1 CS shall be able to collect in-situ environmental observations from data collectors.,0,
2005 - clarus low.pdf,F-205 The Clarus system shall be able to access remotely sensed environmental observations from data collectors.,0,
2005 - clarus low.pdf,OCS CS M F-205D1 CS shall be able to retrieve remotely sensed environmental observations from data collectors.,0,
2005 - clarus low.pdf,F-211 The Clarus system shall be able to receive roadway weather measurements derived from VII data.,0,
2005 - clarus low.pdf,OCS CS M F-211D1 CS shall be able to retrieve roadway weather measurements derived from VII data.,0,
2005 - clarus low.pdf,F-213 The Clarus system shall allow access to new surface transportation-related observed environmental data.,1,"vague_term,incomplete"
2005 - clarus low.pdf,L F-213D1 CS shall be able to be implemented to collect new observation types as they become available.,0,
2005 - clarus low.pdf,ID Requirement Source Allocation - CS Comment Criticality F-214 The Clarus system shall accept environmental data derived from images.,0,
2005 - clarus low.pdf,H F-214D1 CS shall accept surface condition data derived from surface images.,0,
